doc_id,titre,type,difficulte,cout,ingredients,recette
recette_96383.xml,Nems au poulet et aux crevettes,Entrée,Moyennement difficile,Moyen,- 3 blancs de poulet - 200 g de petites crevettes roses - 2 oignons - 2 carottes - 250 g de vermicelles de riz - 300 g de germes de soja - 6 feuilles de coriandre  - 2 cuillères à soupe de viandox - 2 cuillères à soupe de sauce soja - 1 cuillère à café de gingembre en poudre - 5 champignons noirs - sel - poivre - 12 galettes de riz (14 ou 16 cm)Pour la sauce :  - sauce pour nem - 1 petite carotte râpée - 1 gousse d'ail - 1 cuillère à café de sucre - eau,"Commencez par mettre les vermicelles de riz et les champignons noirs dans de l'eau tiède afin de les ramollir. Émincez les oignons et râpez les carottes. Mixez les blancs de poulet et ajoutez-les aux oignons et les carottes dans un saladier. Ajoutez-y également les crevettes et les germes de soja. Coupez les vermicelles de riz et ajoutez-les dans le saladier. Pour les couper facilement, je prends une paire de ciseaux pour cuisine et je les coupe lorsqu'ils sont encore dans l'eau et ensuite je les égoutte.Émincez les champignons noirs en prenant soin d'enlever le bout dur. Ensuite ajoutez le viandox, la sauce soja, le sel, le poivre la coriandre et le gingembre. Bien mélanger le tout. Pour que ce soit bien mélangé, je met carrément les mains dans le plat. Petits conseils : je prépare toujours la farce des nems le matin ( et je les roule en fin d'après-midi) afin que le mélange prenne toutes les saveurs. Roulage des nems : Trempez les galettes dans l'eau pour les ramollir. Posez ensuite la galette sur un torchon humide. Mettez une cuillère à soupe de farce sur le bas de la galette. Rabattez le bord inférieur de la galette sur la farce puis à droite et à gauche. Roulez ensuite le nem jusqu'en haut. Posez sur un plat mais attention à ne pas les faire se toucher sinon ils risqueraient de se coller entre eux. Pour la cuisson, il suffit de faire frire les nems dans de l'huile type arachide 5 min de chaque côté (l'huile doit arriver à mi-hauteur des nems) et les poser sur un papier absorbant. Pour la sauce : Mélangez la sauce nem et l'eau (en proportion 2/3 de sauce nem et 1/3 d'eau). Ajoutez le sucre et l'ail (haché ou lyophilisé) puis la carotte. Préparez-la également le matin afin qu'elle s'imprègne de l'ail.Cette recette est excellente. Le roulage peut sembler difficile mais avec beaucoup de pratique ceci devient un jeu d'enfant. Vous pouvez aussi les congeler une fois qu'ils sont cuits mais il faudra les réchauffer au four."
recette_62734.xml,Flan brocolis hyper simple,Entrée,Facile,Bon marché,"- 600 g de brocolis du marché - 3 oeufs - 15 cl de crème liquide - 1 gousse d'ail - persil - 100 g gruyère - persil - sel, poivre - lait","Préchauffer le four à 200°C (thermostat 6-7).Découper les brocolis en bouquets, et les plonger environ 15 minutes dans l'eau bouillante (jusqu'à ce que la lame du couteau s'y enfonce facilement). Egoutter et hacher grossièrement. Dans un bol, préparer le mélange : oeufs battus (comme en omelette) et la crème liquide. Y ajouter la persillade (ail et persil haché très fin), puis y rajouter du lait si le mélange est trop épais. Incorporer les brocolis au mélange et rectifier l'assaisonnement. Dans un plat à cake beurré ou recouvert d'un papier cuisson, verser la préparation et recouvrir de gruyère râpé.Enfourner pour 10 à 15 minutes de cuisson en surveillant : quand la lame du couteau ressort intact : c'est prêt !!Laisser refroidir, et déguster en entrée, nature, ou acompagné d'une sauce de votre choix (mayonnaise, coulis de tomate...)Idéal pour les pique-niques !!"
recette_37323.xml,Tourte au saumon,Entrée,Facile,Moyen,"- 2 pâtes feuilletées - 2 boîtes de saumon sans arrête, sans peau de 120g - 4 oeufs entiers (garder un peu d'un jaune pour dorer) - 50 cl de crème fraîche épaisse - 4 échalotes moyennes - quelques brins de persil - 4 biscottes ou 2 tranches de pain grillé - poivre, sel - paprika","Emietter les biscottes, ajouter le persil, les échalotes et mouliner. Ajouter le saumon émietté, les oeufs, la crème et bien remuer. Ajouter une pincée de sel et 3 tours du poivre du moulin. Beurrer et fariner un moule à tarte assez haut. Etaler la première pâte feuilletée et la farce, puis recouvrir de la deuxième pâte feuilletée. Souder les bords et faire une cheminée au milieu de le tourte. Dorer avec le jaune d'oeuf restant. Faire des dessins avec une fourchette. Faire cuire 45 min, à 180°C (thermostat 6). Servir chaud, accompagné ou non d'une sauce au citon (chauffer à petit feu 2 cuillères à soupe de crème épaisse puis ajouter le jus de 2 citrons, attention à ne pas laisser bouillir !) Cette tourte au saumon peut se servir en entrée (dans ce cas, faites des petites parts) ou même en plat principal."
recette_26747.xml,Salade d'oranges à la vinaigrette,Entrée,Très facile,Bon marché,"- 2/3 oranges - vinaigre - huile - sel, poivre - 1 échalote",Eplucher les oranges puis les couper en fines rondelles puis les recouper en 2. Ajouter la vinaigrette à l'échalote. Mettre le plat 1 h au frigidaire. Servir très frais.Une entrée très originale et fraîche pour l'été.
recette_28489.xml,Soupe de poivrons rouges simple,Entrée,Très facile,Bon marché,- 3 poivrons rouges (gros et bien épais)  - 2 oignons - 1 branche de thym - 50 g de beurre - 4 cuillerées à soupe d'huile d'olive - 1 cuillerée à café de sucre - du sel - poivre,"Couper les poivrons en quatre, retirer tous les pépins et les parties blanches puis émincer en fines lamelles. Eplucher les oignons et les émincer. Dans une casserole, faire revenir les oignons avec le beurre jusqu'à ce qu'ils soient translucides. Ajouter ensuite les lamelles de poivrons, l'huile d'olive et la branche de thym. Faire cuire une dizaine de minutes. Au bout de ce temps, retirer la branche de thym et ajouter, la cuiller de sucre, le poivre et le sel ; laisser cuire encore 5 mn. Mélanger bien le tout et passer au mixer afin d'obtenir une soupe fine et onctueuse. Dégustez tiède (ou froid l'été !) Soupe délicieuse et inattendue, même pour ceux qui n'aiment pas les poivrons !"
recette_173908.xml,Salade d'automne et d'hiver,Entrée,Très facile,Bon marché,- 2 carottes - 1 betterave de 200 g déjà cuite - 1 pomme - 3 cuillères à soupe d'huile de tournesol - 2 cuillères à soupe de vinaigre de cidre - sel - poivre,"Râper tous les légumes et la pomme avec les gros trous d'une râpe. Les mettre dans un saladier. Assaisonner avec l'huile, le vinaigre, le sel et le poivre.Mélanger le tout et mettre au frais environ 1/2 heure avant de servir. Bon appétit !"
recette_41812.xml,Chaudron d'Halloween,Entrée,Facile,Bon marché,- 1 grosse boule de pain ou 4 petites - 2 jaunes d'oeufs - du colorant alimentaire - 1 brique d'1 litre de potage ou 4 petites briques de potage de saveurs différentes,"Evider la boule de pain en réservant la mie. Badigeonner l'intérieur de la boule avec le jaune d'oeuf (n'hésitez pas à en mettre une bonne couche pour l'étanchéité). Peindre des flammes sur la surface extérieure avec le colorant alimentaire. Mettre au four environ 15 min à 50°C (thermostat 1-2) en surveillant. Une fois prêt, verser le potage chaud dans la boule de pain ,se servir de la mie pour faire trempette! Votre chaudron est prêt, l'idéal est de faire plusieurs petits chaudrons avec un potage de couleur différente dans chacun d'eux."
recette_229386.xml,Terrine de courgettes et de thon au basilic,Entrée,Facile,Bon marché,"- 1 kg de courgettes - 1 boite de thon au naturel (190 g) - 5 œufs - 5 cuillères à soupe de crème fraîche - 1 bouquet de basilic - 1 échalote - 1 cuillère à soupe de tomate concentrée - 2 cuillères à soupe d'huile d'olive - 75 g de fromage râpé - Sel, poivre","Cuire les courgettes coupées en rondelles dans de l'eau bouillante salée pendant 10 min, et les égoutter. Pendant ce temps, battre les œufs en omelette, y ajouter le concentré de tomate, la crème fraîche, l'huile d'olive, l'échalote émincée,le basilic ciselé, le fromage râpé, le sel et poivre, et enfin le thon émietté.Presser les courgettes dans vos mains afin d'en extraire l'eau et les ajouter à la préparation. Mettre le tout dans un moule à cake au bain marie, au four à 240°C (thermostat 8) pendant 40 min."
recette_34325.xml,Betterave au Gingembre,Entrée,Très facile,Bon marché,"- 350 g de betteraves cuites - 1 oignon rouge - 1 oignon blanc - gingembre en poudre - huile d'olive - vinaigre balsamique - sel, poivre","Découpez les betteraves en dés. Disposez-les dans une assiette. Découpez les oignons rouge et blanc en rondelles. Ajoutez-les aux betteraves, salez poivrez. Saupoudrez généreusement de gingembre. Préparez la vinaigrette avec du vinaigre balsamique. Servez frais."
recette_29492.xml,Amour de fromage de chèvre et ses figues fraîches,Entrée,Très facile,Bon marché,"- 12 figues fraîches violettes - 1 bûchette de fromage de chèvre - 4 belles tranches de pain de campagne  - 1 petite poignée de pignons de pin - quelques feuilles de roquette - huile d'olive - vinaigre balsamique - basilic, ciboulette, thym - 3 pincées de 4 épices (ou mélange cannelle-muscade) - 1 sachet de sucre vanillé - sel et poivre du moulin","Sur chaque tranche de pain , disposer 2 tranches épaisses de chèvre et parsemer de thym et d'un peu de poivre. Enfourner les toasts 10 min à 210°C (th 7), jusqu'à ce que le fromage soit gratiné au dessus, mais fondant à cœur. Couper les figues en quartiers et les faire revenir 5 min à la poêle, avec une noisette de beurre et le sucre vanillé, en les parsemant de 4 épices ou de cannelle-muscade. Disposer les quartiers de figues, en forme de fleur sur chaque assiette, à côté du toast de chèvre chaud et des feuilles de roquette relevées d'un filet d’huile d’olive et de vinaigre balsamique. Décorer avec les herbes fraîches (ciboulette et basilic) et quelques pignons de pin. Déguster, en se léchant les babines. Si vous n'avez pas de figues fraîches, c'est tout aussi bon avec des figues surgelées."
recette_83547.xml,Cake aux olives et au saumon,Entrée,Très facile,Bon marché,"- 200 g d'olives vertes dénoyautées - 200 g de saumon fumé (de préférence allumettes, sinon tranches à couper selon cette forme) - 1/2 poivron vert et 1/2 poivron rouge - 2 cl de jus de citron jaune  - 100 g de gruyère râpé - 3 œufs - 180 g de farine - 1 sachet de levure chimique - 13 cl d'huile d'olive - 10 cl de lait - Sel, poivre, piment de Cayenne (moulu), herbes de provence et tabasco","Couper les olives en rondelles, couper les poivrons en petits dés. Laisser reposer les dés de poivrons dans un bol arrosés du jus de citron, de poivre, d'un peu de piment de Cayenne et de 3 gouttes de tabasco. Dans un saladier, mélanger farine et levure pour former une fontaine. Dans un grand bol battre les œufs, l'huile d'olive, le lait avec une pincée de sel, de poivre et d'herbes de Provence. Lorsque le mélange est homogène incorporer les olives, les allumettes de saumon, les dés de poivron (sans le jus) et le gruyère. Verser le mélange dans un moule à cake bordé de papier sulfurisé et mettre au four (préchauffé) cuire pendant 40 min. à 180°(thermostat 6). Démouler peu après la fin de de la cuisson et laisser reposer. A servir tiède ou froid avec une salade verte ou tout simplement en apéritif. Vin blanc"
recette_166945.xml,Ma salade toni-croquante,Entrée,Très facile,Bon marché,- 1 petit bulbe de fenouil - 2 carottes  - 1 pomelo rose bien mûr - 1/2 poivron rouge - 1 endive - 1/2 verre de raisins secs noirs - 2 cuil à soupe de vinaigre balsamique - 3 cuil à soupe d'huile d'olive - Sel et poivre,"Râper les carottes, couper en petits dés le fenouil (le bulbe et les tiges) ainsi que le poivron, couper l'endive en chiffonade. Mélanger les légumes, ajouter le pomelo découpé en petits quartiers ainsi que son jus récupéré, ajouter les raisins secs. Bien mélanger avec la vinaigrette. Rectifier l'assaisonnement si besoin."
recette_68942.xml,Salade d'aubergine à la sicilienne,Entrée,Facile,Bon marché,"- 8 aubergines - vinaigre blanc - basilic - huile d'olive - 2 à 3 gousse d'ail - sel, poivre","Eplucher les aubergines. Les couper dans le sens de la longueur pour obtenir de belles tranches d'environ 1/2 cm. Les faire cuire à la cocotte en immersion dans l'eau dans laquelle vous aurez ajouté un peu de gros sel et du vinaigre blanc (quantité selon les goûts) durant 15 minutes. Faire égoutter. Préparer la sauce (quantité à volonté et selon les goûts) en mélangeant l'huile d'olive, l'ail écrasé, le basilic ciselé, sel, poivre. Une fois bien égouttées, ajouter les aubergines dans la sauce. Le top c'est de pouvoir préparer cette recette à l'avance et de la servir très fraîche. Super l'été en accompagnement de grillades. Rafraîchissant."
recette_229536.xml,Bagels,Entrée,Facile,Bon marché,- 300 g de farine de blé  - 15 g de levure fraîche  - 15 cl d'eau tiède  - 1 cuillère à café de sucre en poudre - 1 jaune d’œuf - 2 cuillères à café d'huile de tournesol,"Délayer la levure, l'eau et le sucre en poudre et laisser monter 5 à 10 min : une mousse blanchâtre apparaît.Mélanger la farine et le sel. Enfin, mélanger la levure, l'eau, le sucre, la farine, le sel et l'huile. Bien pétrir pendant 8 min (ne pas hésiter à malmener la pâte !). Laisser reposer 1h. Couper la pâte en 6 morceaux, puis aplatir, former une boule et faire un trou au milieu à l'aide de vos doigts. Préchauffer le four à 180°C (thermostat 6).Faire bouillir 1 min dans de l'eau bouillante (j'utilise ma poêle wok), poser sur une plaque de four. Badigeonner de jaune d’œuf. Faire cuire 30 min à 180°C.Laisser refroidir sur une grille et accompagner de ce que vous aimez. Mon petit coup de cœur : bagels avec rosette. Bon appétit !J'aime tellement le goût de ces bagels qu'ils remplacent notre baguette à table."
recette_29832.xml,Langoustines flambées,Entrée,Très facile,Moyen,- 16 langoustines (crues de préférence) - 1 bouillon de poisson - 1 carotte - 1 cuillère à café de beurre / huile d'olive - 2 cuillère à soupe de concentré de tomate - cognac (peut éventuellement être remplacé par du Porto) - crème fraîche (3 bonnes cuillères à soupe),"Faire bouillir de l'eau dans une grande casserole ou un faitout en ajoutant le bouillon de poisson. A ébullition, mettre les langoustines crues dans l'eau et compter environ 2mn30 à 3mn pour la cuisson (on peut aussi se baser sur la reprise de l'ébullition pour être sûr de la cuisson). Pendant ce temps, éplucher la carotte et la couper en tout petits morceaux. Egoutter les langoustines. Dans une grande casserole, mettre le beurre et/ou l'huile d'olive, faire fondre. Ajouter la carotte en morceaux, un peu d'eau et laisser mijoter quelques minutes. Ajouter, quand les morceaux de carottes sont ramollis, les langoustines, le cognac (ou porto) et faire flamber. Ajouter ensuite la crème fraîche et le concentré de tomate, et laisser mijoter quelques minutes. Pour ne pas rater la cuisson, il vaut mieux que les Langoustines ne soient pas complêtement cuites au bouillon, et que la carotte soit coupée en fines lamelles pour avoir le temps de bien cuire. Servir chaud. Bien qu'on se salisse copieusement les mains, on n'hésite pas en général à se lécher les doigts !:DPeut être fait avec des langousitnes surgelées. Blanc sec ou fruité (Bourgogne aligoté, Riesling,...)"
recette_38999.xml,Flan de courgettes au camembert,Entrée,Très facile,Moyen,- 4 petites courgettes - 1/2 camembert - 2 oeufs - 1 filet d'huile d'olive - 1 poignée de gruyère rapé - Sel,"Découpez 1/2 courgette en fines rondelles, et tapissez-en le fond d'un plat. Rapez le reste, dans un autre récipient. Ajoutez aux courgettes rapées : les oeufs, l'huile, le gruyère rapé, et le sel. Mélagez bien le tout. Nappez le fond du plat, d'une couche du mélange, puis d'une autre de fines tranches de camembert, et ainsi de suite. Finissez par une couche de mélange. Placez le mélange, 10 min au micro onde, puissance maxi. Démoulez. Servez tiède ou froid. Si en démoulant le plat coule, remettez-le quelques minutes, au micro-onde(l'oeuf a du mal à cuire, au centre de plat)."
recette_29212.xml,Gratin d'aubergines parfumé à la marjolaine,Entrée,Facile,Moyen,- 1 kg d'aubergines - 20 cl de coulis de tomate - 1 bouquet de marjolaine - 75 g de gruyère râpé - huile d'olive - gros sel,"Lavez, séchez et coupez les aubergines en tranches, saupoudrez de gros sel et laissez dégorger 30 minutes. Préchauffez le four à 200°C (thermostat 6-7). Faites frire les tranches d'aubergines dans l'huile d'olive. Egouttez-les sur du papier absorbant. Ensuite, disposez-les dans un plat à gratin en alternant coulis de tomate et couche d'un peu de marjolaine. Finissez par du coulis de tomates, parsemez de fromage râpé. Enfournez et faites gratiner durant 15-20 minutes."
recette_12345.xml,Quenelles de pommes de terre,Entrée,Très facile,Bon marché,- 700 g de pommes de terre - 2 oeufs - 2 dl de crème double - 50 g de beurre - 50 g de gruyère râpé - sel et poivre,"Cuire les pommes de terre en robe des champs 30 mn env. Les égoutter, les peler et les écraser dans un saladier à l'aide d'une fourchette. Incorporer l'oeuf battu en omelette, et la moitié de la crème. Saler et poivrer. Travailler jusqu'à l'obtention d'une purée un peu ferme. Façonner les quenelles à l'aide de deux cuillères et les faire pocher par portion dans une grande casserole d'eau bouillante salée. Les quenelles sont cuites lorsqu'elles remontent à la surface. Sortir avec une écumoire, égoutter, disposer dans un plat à gratin beurré, verser dessus le reste de la crème et saupoudrer de fromage râpé. Faire gratiner sous le gril du four env 10 mn."
recette_67882.xml,Salade endive feta acidulée,Entrée,Très facile,Bon marché,"- 1 endive  - 3 poignées d'épinards frais  - 1/2 poignée de menthe fraîche - 1/2 poignée de coriandre fraiche - 1/2 poignée de persil frais - 50 g de feta nature - 2 poignées de noix  - facultatif : 12 tomates cerise - Pour la vinaigrette : - 1/2 orange pressée - 2 cuillères à soupe d'huile de noisette (ou de noix) - 1 cuillère à soupe de vinaigre de cidre - sel, poivre : 3 tours de moulin - 1 cuillère à café de marmelade d'orange","Faire griller les noix sous le grill pendant 10 min et laisser refroidir. Couper l'endive en rondelles. Dans un saladier, ajouter à l'endive, les feuilles d'épinard, (éventuellement les tomates cerises coupées en quartier ou en deux), les herbes fraîches. Mélanger. Mélanger tous les ingrédients de la vinaigrette avec une fourchette, dans un bol. Disposer les ingrédients dans un bol ou une assiette, prêts à servir : les salades, la feta émiettée, la vinaigrette et les noix grillées grossièrement hachées. Peut aussi servir facilement de plat principal! Cette recette est la première que je propose sur ce site. C'est vous dire la révélation que j'ai eue en la dégustant! Enceinte, j'ai précédé cette salade d'un jus frais concombre-coriandre- tomate"
recette_19432.xml,Toast au foie gras et champignons,Entrée,Très facile,Moyen,"- 200 g de champignons (de Paris, pleurotes, ou morilles)  - 2 tranches de pain - 2 fines tranches de foie gras - crème fraîche - sel, poivre","Dans une poêle, faites revenir les champignons dans un peu de beurre. Saler et poivrer. Ajouter la crème fraîche jusqu'à frémissement. Pendant ce temps, faire griller les deux tranches de pain, les recouvrir de foie gras. Mettre dans une assiette et napper les toasts de champignons et de crème fraîche. Pensez à bien assaisonner les champignons sinon la recette risque d'être fade . Variante : une petite larme de cognac relève agréablement la sauce un vin blanc moelleux"
recette_21707.xml,Harira (Maroc),Entrée,Très facile,Bon marché,- 1 bol de persil haché - 1 bol de coriandre haché - 1/2 bol de céleri haché (feuilles)  - 1/2 bol de pois chiches trempés la veille - 1/2 bol de lentilles - 2 bouillons cubes - 2 oignons hachés - 200 g de viande en petits morceaux (agneau ou boeuf ou poulet) - safran - 3 tomates pelées coupées en dés - 1 petite boîte de concentré de tomate,"Mettre de l'huile d'olive dans une cocotte minute (environ 4 cuillères à soupe), jetez tous les ingrédients et couvrir d'eau. Faire cuire 20 mn à partir du chuchotement de la soupape. Epaissir la soupe en ajoutant un peu de farine, y casser un oeuf entier et remuer. C'est prêt et c'est très bon ! Au moment de servir chaque convive, ajouter un filet de citron dans son assiette."
recette_92466.xml,Délicieuses timbales de saumon aux herbes,Entrée,Très facile,Bon marché,"- 1 gros pot de fromage frais ""ail et fines herbes"" (du type boursin )  - 10 cl de crème fraiche liquide - 2 boîtes de filet de saumon  - sel et poivre - ciboulette","-préchauffer le four à 200°. -Egoutter bien le saumon et le verser dans un saladier. -Ajouter le fromage frais entier et la crème fraiche. -Mélanger bien le tout en écrasant à la fourchette. -saler légèrement, poivrer. -Ajouter quelques brins de ciboulette ciselée,mélanger. -beurrer 4 ramequins en terre cuite et répartir la préparation. -Disposer les 4 ramequins dans un grand plat et verser de l'eau bouillante au fond de ce dernier. L'eau doit arriver à mi-hauteur des ramequins. -Enfourner ( four à 200° ) et laisser cuire environ 25 minutes. Le dessus est alors légèrement doré."
recette_24056.xml,Soufflé au jambon blanc,Entrée,Facile,Moyen,- 500 g de jambon de Paris - 33 cl de béchamel épaisse - 20 cl de crème fraîche liquide - 4 oeufs + 1 blanc d'oeufs - 1 pincée de poivre,Préchauffez le four à 180°C (thermostat 6). Hachez le jambon très finement puis incorporez-le à la béchamel. Détendez avec la crème fraîche liquide puis assaisonnez de poivre. Ajoutez les jaunes d'oeuf puis les blancs battus en neige ferme. Versez la préparation dans un moule à soufflé beurré et enfournez pour 25 minutes de cuisson. Servez dès la sortie du four.
recette_42803.xml,Le chapeau de l'archiduc (charlotte de macaronis),Entrée,Moyennement difficile,Moyen,"- 300 g de macaronis longs n°16 - 230 g de jambon blanc  - 230 g de gruyère  - 180 g de beurre mou - 6 gros oeufs - beurre bien mou pour le moule - Pour accompagner, on peut préparer une sauce à base de crème et de champagne en émulsion (les grands jours), ou plus simplement de tomates, assez légère.","Ustensiles : moule à charlotte, à soufflé, ou saladier de diamètre : 20 cm, hauteur : 10 cm environ. Mettre de l'eau salée à bouillir dans une grande marmite, pour cuire les macaronis, sans les casser. Pendant ce temps, hâcher le jambon, et râper le gruyère. Dans un grand saladier, mélanger le beurre, le jambon, le gruyère, et les 6 jaunes d'oeufs. Saler légèrement, poivrer et ajouter une pointe de piment ou de curry. Monter les 6 blancs en neige très fermes, et les mélanger à la préparation de jambon. Cuire les macaronis al dente, les égoutter, et rapidement les allonger sur un torchon propre plié... On se brûle un peu le bout des doigts... Il faut travailler assez vite ensuite!Mettre une couche épaisse de beurre, sur le fond et les côtés du moule choisi... C'est indispensable pour fixer les macaronis! Le principe est d'enrouler, bout à bout, les macaronis; pour tapisser le fond et les côtés du moule. On commence par le fond, en partant de l'extérieur vers le centre. Le fond terminé, monter 3 rangées de macaronis le long des côtés, et remplir avec une couche du mélange jambon. Couvrir avec une nouvelle couche de macaronis enroulés, monter 3 rangées sur les côtés, remplir du mélange jambon. Répéter ainsi jusqu'en haut, en finissant par une couche de macaronis. Couvrir le moule (aluminium ou couvercle), et cuire au bain-marie dans une casserole 45 min. Ensuite, mettre le moule, couvert, dans un plat avec un fond d'eau chaude et au four chaud (200°C-thermostat 6-7), pendant 45 min. Le chapeau peut attendre dans le bain-marie, à four tiède. Démouler, et servir avec la sauce autour, ou à part.Servi à la 36ème rencontre. La recette est tirée d'un cahier de ma grand-mère américaine. Le montage du chapeau est long, mais plutôt amusant. Je l'ai servi maintes fois, en entrée d'un grand dîner, et il a toujours fait un effet extraordinaire auprès de mes invités."
recette_220114.xml,Salade aux lardons et champignons farcis,Entrée,Facile,Bon marché,- 1 salade verte de votre choix - 1 barquette de lardons fumés (100 g) - 1 ou 2 tranches de pain rassis - 1 gousse d'ail - 6 gros champignons blancs ou bruns - 150 g de fromage de chèvre frais - 1/4 de buche de chèvre - ciboulette - poivre - 1 cuillère à soupe de vinaigre balsamique ou autre (pour le déglaçage) - huile et moutarde (pour la vinaigrette),"Préchauffer votre four à 200°c (thermostat 7).Essuyez vos champignons et épluchez-les si besoin. Mixez le chèvre frais avec la bûche, poivrez, et ajouter la ciboulette ciselée. Farcir les champignons avec cette préparation. Mettez le tout dans un plat au four et enfournez pendant 15 min. Pendant ce temps lavez votre salade, préparez une vinaigrette et faites revenir vos lardons à la poêle. Faites grillez vos tartines de pain au toasteur, et frottez-les avec la gousse d'ail. Coupez ensuite votre tartine pour en faire des croutons et les mettre dans la vinaigrette. Ajoutez votre salade par dessus, déglacez les lardons avec le vinaigre balsamique.Mélangez les lardons à la salade et aux croutons. Servez votre salade composée sur une assiette décorée d'une tige de ciboulette et à côté, votre champignon farci."
recette_27786.xml,Salade odile à ma façon,Entrée,Très facile,Moyen,- 1 salade frisée (les feuilles jaunes et quelques feuilles vertes)  - 2 beaux pamplemousses - 3 avocats - 400 g de coquilles saint-jacques avec corail - 1 court-bouillon - sauce crudités (ou vinaigrette),"Préparer le court-bouillon. Y plonger 3 mn les coquilles saint-jacques. Les retirer et les laisser refroidir. Eplucher et retirer la peau des pamplemousses. Eplucher les avocats et les couper en morceaux. Dans un saladier mélanger les morceaux de pamplemousse, les morceaux d’avocat, les coquilles saint-jacques et la sauce vinaigrette ou crudités toute prête. Gardez au frais. Au moment de servir ajoutez la salade coupée et réajuster en sauce. Peut constituer un plat principal le soir. Pour une version plus économique remplacer les coquilles saint-jacques par une boîte de miettes de thon"
recette_84822.xml,Duo de saumon et d'endive en robe d'été,Entrée,Facile,Bon marché,- 3 endives - 400 g de saumon fumé  - 400 de crème fraîche allégée à 3% (ou 2 briques de crème de soja) - 3 à 4 branches d'oignon vert - 12 grains de baies roses - sel au moulin  - le jus d'1/2 citron jaune - la chair d'1/2 pomélos rose,"Dans un bol, versez la crème fraîche, le jus de citron, la chair de pomélos, le sel. Ciselez finement l'oignon vert et ajoutez-en les 3/4 à la préparation. Broyez les baies roses, et ajoutez-en les 3/4 à la préparation. Mélangez le tout vivement avec un fouet. Goûtez pour rectifier l'assaisonnement à votre goût (  de sel, d'oignon vert, de baies roses ...). Lavez les endives et effeuillez-les. Conservez les feuilles les plus intactes possibles. Coupez le saumon fumé en larges lanières. Dressez les feuilles d'endives à plat, les unes à côté des autres, directement dans le plat de service. Dans chaque feuille, versez une cuillère à café de la préparation de crème, puis posez une lanière de saumon fumé. Recouvrez d'un film alimentaire et placez au réfrigérateur au moins 1 heure avant de servir. Vous pouvez aussi dresser les endives directement dans les assiettes et placer des tomates cerises au centre pour la décoration. Un vin de Loire ou un Riesling."
recette_66899.xml,"Gratin méridional, sauce basilic",Entrée,Très facile,Moyen,"- 2 courgettes - 1 aubergine - 1 poivron rouge - 1 oignon - 2 tomates - 3 oeufs - 25 cl de crème fraîche - 1 cuillère à soupe de farine - 80 g de parmesan en poudre - 1 cuillère à soupe de thym - 20 feuilles de basilic - huile d'olive - beurre - sel, poivre - Pour la sauce : - 15 feuilles de basilic pilées - 2 gousses d'ail écrasées - 2,5 cl de vinaigre (1 à 2 cuillères à soupe) - 1,5 cl de concentré de tomate (1 cuillère à soupe) - 10 cl d'huile d'olive - sel, poivre","Laver les légumes. Couper les courgettes en petits dés et les faire revenir 5 min dans un filet d'huile d'olive avec le thym, saler et poivrer. Réserver. Couper de la même façon l'aubergine, le poivron, l'oignon et les tomates. Poêler à feu vif 5 min tous ces légumes dans 2 cuillères à soupe d'huile d'olive. Saler, poivrer. Réserver. Préchauffer le four à 180°C (thermostat 6). Dans un saladier, battre les oeufs, la farine, la crème et le parmesan. Ajouter les légumes cuits et le basilic ciselé. Saler, poivrer, mélanger. Verser la préparation dans un moule à cake beurré. Cuire 45 à 50 min au four à 180°C. Couvrir d'un papier aluminium si le gratin se colore trop. Laisser refroidir et mettre au frais au moins 4 h avant de servir. Démouler au dernier moment. Pour accompagner, préparer une sauce en mixant tous les ingrédients indiqués plus haut. Ce gratin peut être préparé la veille."
recette_25805.xml,Escalopes de poulet grillées marinées au gingembre,Entrée,Très facile,Bon marché,- 4 escalopes de poulet - 1 petit poivron vert - 10 cl d'huile d'olive - 1 pot de yaourt nature - 15 g de gingembre frais haché - 1 bonne pincée de cumin et de coriandre en poudre - 1 cuillère à café de moutarde - le jus d'1 citron - sel et poivre,"Incisez les blancs de poulet et détaillez le poivron en dés. Mélangez tous les autes ingrédients et faites-y mariner le poulet dans un plat creux couvert et réservé au frais. Egouttez le poulet et faites cuire au barbecue ou au four préchauffé à 200°C (thermostat 6-7) dans un plat huilé, 40 min en les retournant toutes les 10 min. Accompagnez de riz ou de frites, ou de semoule de couscous aux raisins secs."
recette_38790.xml,"Soupe d'été de Jeanne (concombre, menthe et chèvre)",Entrée,Très facile,Bon marché,- 1 concombre épluché - 1 chèvre frais  - 1 yaourt brassé - 1 poignée de feuilles de menthe - 1 petite gousse d'ail (facultatif) - sel et poivre,"Mixez le tout, ou broyez avec vos mains si vous êtes super costaud! Laissez une bonne heure au frais, deux c'est mieux. Dégustez. Cette recette est vachement compliquée, hyper pointue, longue et fastidieuse, mais je vous jure que vous prendrez vite le tour de main... Pffffffff !C'est une soupe adaptée aux chaudes soirées flemmardes d'été ou de de fin de printemps. Elle est prête en un ""brrr-zoum-zoum"" de mixer. Ces quantités permettent de faire une soupe pour 4 personnes en entrée ou pour 2 en plat d'été, accompagné de grillades (par exemple, hein, si vous n'aimez pas les grillades je ne veux rien imposer à personne...) Du vin avec du yaourt ? Vous n'avez peur de rien, vous..."
